dt_sold,yr_sold,mo_sold,yr_built,yr_remodel,bldg_class,bldg_type,house_style,zoning,neighborhd,oa_cond,oa_qual,func,liv_area,1fl_area,2fl_area,tot_rms,bedroom,bathroom,kit,kit_qual,central_air,elect,bsmt_area,bsmt_cond,bsmt_exp,bsmt_fin_qual,bsmt_ht,ext_cond,ext_cover,ext_qual,fdn,fence,fp,fp_qual,gar_area,gar_car,gar_cond,gar_fin,gar_qual,gar_type,gar_yr,heat_qual,land_contour,land_slope,lot_area,lot_config,lot_frontage,lot_shape,pave_dr,roof_matl,roof_style,op_area,ep_area,wd_area,sale_price
2008-05-20,2008,5,1915,1950,190,2fmCon,2Story,RM,IDOTRR,3,3,Typ,1344,808,536,8,3,2,2,Average,N,FuseF,536,Fair,No,Unf,Average,Fair,AsphShn,Fair,PConc,NA,0,NA,0,0,NA,NA,NA,NA,NA,Excellent,Lvl,Gtl,10320,Inside,60,Reg,N,CompShg,Gable,0,204,42,82.375
2009-08-16,2009,8,1972,1972,80,1Fam,SLvl,RL,NWAmes,6,6,Typ,2119,1378,741,7,3,2.5,1,Average,Y,SBrkr,689,Average,No,Unf,Average,Average,HdBoard,Average,CBlock,GdPrv,1,Average,583,2,Average,RFn,Average,Attchd,1972,Average,Lvl,Gtl,10448,Corner,NA,IR1,Y,CompShg,Gable,104,0,0,158
2008-01-02,2008,1,1948,2001,50,1Fam,1.5Fin,RM,BrkSide,5,5,Min1,1285,1072,213,6,2,2,1,Average,Y,SBrkr,672,Average,No,BLQ,Average,Average,Wd Sdng,Average,CBlock,MnPrv,0,NA,240,1,Average,Unf,Average,Detchd,1948,Average,Lvl,Gtl,8635,Inside,50,Reg,Y,CompShg,Gable,0,0,0,127
2010-06-07,2010,6,1987,1987,20,1Fam,1Story,RL,SawyerW,5,7,Typ,1433,1433,0,4,1,2.5,1,Good,Y,SBrkr,1433,Average,Gd,GLQ,Good,Average,Plywood,Good,CBlock,MnPrv,2,Average,528,2,Good,RFn,Good,Attchd,1987,Excellent,Low,Mod,11980,Inside,83,Reg,Y,CompShg,Gable,278,0,0,270
2009-09-12,2009,9,1983,2009,50,1Fam,1.5Fin,RL,SawyerW,8,8,Min2,2132,1496,636,5,1,2.5,1,Good,Y,SBrkr,1496,Average,Gd,GLQ,Good,Average,Wd Sdng,Good,CBlock,NA,1,Good,612,2,Average,Fin,Good,BuiltIn,1983,Excellent,Low,Mod,12327,Inside,79,IR1,Y,CompShg,Gable,40,0,349,316.6
2008-05-16,2008,5,1959,2006,80,1Fam,SLvl,RL,Edwards,7,6,Typ,1357,1357,0,5,2,2,1,Excellent,Y,SBrkr,1019,Average,Av,ALQ,Average,Average,Plywood,Average,CBlock,GdPrv,1,Good,312,1,Average,RFn,Average,Basment,1959,Good,Lvl,Gtl,11512,Corner,124,IR1,Y,CompShg,Gable,0,0,0,177
2009-06-05,2009,6,1990,1991,20,1Fam,1Story,RL,SawyerW,7,7,Typ,2196,2196,0,7,3,2,1,Good,Y,SBrkr,2158,Average,Mn,ALQ,Good,Average,HdBoard,Good,CBlock,NA,1,Average,701,3,Average,RFn,Average,Attchd,1990,Good,Lvl,Gtl,14684,CulDSac,90,IR1,Y,CompShg,Hip,70,0,84,271.9
2008-06-11,2008,6,1976,1976,160,TwnhsE,2Story,RM,MeadowV,6,5,Typ,1304,616,688,4,3,1.5,1,Average,Y,SBrkr,264,Average,Mn,Unf,Good,Average,CemntBd,Average,PConc,NA,1,Good,336,1,Average,Fin,Average,BuiltIn,1976,Average,Lvl,Gtl,2665,Inside,NA,Reg,Y,CompShg,Gable,24,0,141,115
2008-12-19,2008,12,1872,1987,70,1Fam,2Story,RM,OldTown,5,8,Typ,2358,938,1215,8,4,2,1,Average,N,SBrkr,684,Fair,No,LwQ,Average,Good,MetalSd,Average,BrkTil,NA,0,NA,0,0,NA,NA,NA,NA,NA,Fair,Lvl,Gtl,5250,Inside,50,Reg,Y,CompShg,Gable,54,20,0,122
2007-08-23,2007,8,1986,1986,20,1Fam,1Story,RL,Crawfor,5,8,Typ,2726,2726,0,6,2,2.5,1,Good,Y,SBrkr,279,Average,No,Unf,Good,Average,WdShing,Good,CBlock,NA,1,Good,691,2,Good,Fin,Good,Attchd,1986,Good,HLS,Gtl,18044,CulDSac,70,IR1,Y,CompShg,Gable,64,169,216,315
2007-04-09,2007,4,2006,2006,60,1Fam,2Story,RL,CollgCr,5,7,Typ,1797,939,858,8,3,2.5,1,Good,Y,SBrkr,939,Average,Av,Unf,Good,Average,VinylSd,Good,PConc,NA,0,NA,639,2,Average,RFn,Average,Attchd,2006,Excellent,Lvl,Gtl,9245,Inside,79,IR1,Y,CompShg,Gable,53,0,144,213.5
2006-06-05,2006,6,1950,1950,20,1Fam,1Story,RL,"NAmes",7,5,Typ,1040,1040,0,5,2,1,1,Average,Y,FuseF,0,NA,NA,NA,NA,Average,Wd Sdng,Average,CBlock,NA,0,NA,625,2,Average,Unf,Average,Detchd,1950,Average,Lvl,Gtl,7200,Inside,60,Reg,Y,CompShg,Hip,0,0,0,109.5
2008-04-23,2008,4,1948,1950,20,1Fam,1Story,RM,OldTown,5,5,Typ,789,789,0,5,2,1,1,Average,Y,SBrkr,789,Average,No,ALQ,Average,Average,VinylSd,Average,CBlock,NA,0,NA,250,1,Average,Unf,Average,Detchd,1948,Excellent,Lvl,Gtl,6000,Inside,50,Reg,Y,CompShg,Gable,0,0,0,115
2006-05-18,2006,5,2004,2004,120,TwnhsE,1Story,FV,Somerst,5,7,Typ,1143,1143,0,5,1,1.5,1,Good,Y,SBrkr,1143,Average,No,Unf,Good,Average,MetalSd,Good,PConc,NA,1,Good,588,2,Average,RFn,Average,Attchd,2004,Excellent,Lvl,Gtl,3628,Inside,34,Reg,Y,CompShg,Gable,191,0,0,176.4
2009-08-25,2009,8,1968,1968,20,1Fam,1Story,RL,NWAmes,7,6,Typ,1489,1489,0,7,3,2,1,Good,Y,SBrkr,1489,Average,No,Unf,Average,Average,BrkFace,Average,CBlock,NA,1,Good,462,2,Average,RFn,Average,Attchd,1968,Good,Lvl,Gtl,9156,Inside,NA,IR1,Y,CompShg,Hip,0,0,0,185.75
2008-12-21,2008,12,1999,2000,60,1Fam,2Story,RL,CollgCr,5,8,Typ,1852,1004,848,7,3,2.5,1,Good,Y,SBrkr,1004,Average,Mn,GLQ,Good,Average,VinylSd,Good,PConc,GdPrv,2,Average,660,3,Average,Fin,Average,Attchd,1999,Excellent,Lvl,Gtl,9066,Inside,73,IR1,Y,CompShg,Gable,106,0,224,230
2010-05-06,2010,5,1958,1958,20,1Fam,1Story,RL,Edwards,5,4,Typ,960,960,0,5,3,1,1,Average,Y,SBrkr,960,Average,No,Unf,Average,Average,WdShing,Average,CBlock,MnPrv,0,NA,0,0,NA,NA,NA,NA,NA,Excellent,HLS,Gtl,6410,Inside,64,Reg,Y,CompShg,Hip,0,0,0,90
2008-01-27,2008,1,2008,2008,60,1Fam,2Story,RL,Edwards,5,10,Typ,5642,4692,950,12,3,4.5,1,Excellent,Y,SBrkr,6110,Average,Gd,GLQ,Excellent,Average,Stucco,Excellent,PConc,NA,3,Good,1418,2,Average,Fin,Average,Attchd,2008,Excellent,Bnk,Gtl,63887,Corner,313,IR3,Y,ClyTile,Hip,292,0,214,160
2007-04-13,2007,4,1970,1970,85,1Fam,SFoyer,RL,Mitchel,7,5,Typ,768,768,0,5,2,2,1,Average,Y,SBrkr,768,Average,Av,ALQ,Good,Good,VinylSd,Average,CBlock,NA,0,NA,624,2,Average,Unf,Average,Detchd,1987,Excellent,Lvl,Gtl,7244,Inside,54,Reg,Y,CompShg,Gable,0,0,104,129.5
2006-05-02,2006,5,1956,1994,20,1Fam,1Story,RL,"NAmes",6,6,Typ,1124,1124,0,6,3,2,1,Average,Y,SBrkr,1124,Average,Av,BLQ,Average,Average,Wd Sdng,Average,CBlock,NA,1,Average,353,1,Average,Fin,Average,Attchd,1956,Excellent,Lvl,Gtl,10152,Inside,72,Reg,Y,CompShg,Gable,211,180,0,153
2009-06-02,2009,6,2009,2009,160,TwnhsE,2Story,FV,Somerst,5,6,Typ,1224,612,612,4,2,2.5,1,Good,Y,SBrkr,612,Average,Av,GLQ,Good,Average,VinylSd,Good,PConc,NA,0,NA,528,2,Average,RFn,Average,Detchd,2009,Excellent,Lvl,Gtl,3000,Inside,30,Reg,Y,CompShg,Gable,234,0,0,173.733
2007-06-06,2007,6,2006,2007,20,1Fam,1Story,RL,SawyerW,5,6,Typ,1100,1100,0,6,3,1.5,1,Average,Y,SBrkr,1100,Average,No,Unf,Good,Average,VinylSd,Average,PConc,NA,0,NA,0,0,NA,NA,NA,NA,NA,Excellent,Lvl,Gtl,7500,Inside,63,Reg,Y,CompShg,Gable,136,0,0,146
2010-01-25,2010,1,1949,1950,50,1Fam,1.5Fin,RL,"NAmes",6,6,Typ,1556,1019,537,6,3,2,1,Average,Y,SBrkr,782,Average,No,Rec,Average,Good,MetalSd,Average,CBlock,NA,1,Good,470,2,Average,Unf,Average,Attchd,1949,Average,Lvl,Gtl,17360,Corner,120,Reg,Y,CompShg,Gable,0,150,0,172.5
2007-09-01,2007,9,1977,1977,80,1Fam,SLvl,RL,Mitchel,6,6,Typ,1356,1356,0,6,3,4,1,Average,Y,SBrkr,1244,Average,Gd,GLQ,Good,Average,HdBoard,Average,PConc,MnPrv,1,Average,528,2,Average,Fin,Average,Attchd,1977,Average,Low,Mod,15957,Corner,NA,IR1,Y,CompShg,Gable,0,0,1424,188
2007-05-22,2007,5,1976,1976,20,1Fam,1Story,RL,Veenker,8,6,Typ,1262,1262,0,6,3,2.5,1,Average,Y,SBrkr,1262,Average,Gd,ALQ,Good,Average,MetalSd,Average,CBlock,NA,1,Average,460,2,Average,RFn,Average,Attchd,1976,Excellent,Lvl,Gtl,9600,FR2,80,Reg,Y,CompShg,Gable,0,0,298,181.5
2009-04-12,2009,4,1996,1996,60,1Fam,2Story,RL,CollgCr,6,7,Typ,1661,827,834,6,3,3.5,1,Good,Y,SBrkr,799,Average,Av,GLQ,Good,Average,VinylSd,Good,PConc,NA,1,Average,550,2,Average,RFn,Average,Attchd,1996,Excellent,Lvl,Gtl,10667,CulDSac,43,IR2,Y,CompShg,Gable,61,0,158,212
2006-07-06,2006,7,1978,1978,60,1Fam,2Story,RL,NWAmes,5,7,Typ,1857,945,912,8,4,2.5,1,Average,Y,SBrkr,945,Average,No,Unf,Average,Average,Plywood,Average,CBlock,GdPrv,1,Average,482,2,Average,RFn,Average,Attchd,1978,Average,Lvl,Gtl,10530,Inside,81,Reg,Y,CompShg,Gable,105,0,400,188.9
2007-04-19,2007,4,1946,1950,20,1Fam,1Story,RL,BrkSide,3,3,Typ,666,666,0,4,2,1.5,1,Good,N,SBrkr,666,Fair,No,LwQ,Fair,Fair,WdShing,Fair,CBlock,MnPrv,0,NA,0,0,NA,NA,NA,NA,NA,Fair,Lvl,Gtl,5000,Inside,50,Reg,N,CompShg,Gable,52,0,0,64.5
2010-05-26,2010,5,1978,1992,60,1Fam,2Story,RL,ClearCr,5,6,Typ,1981,1117,864,8,4,3.5,1,Good,Y,SBrkr,1117,Average,Av,ALQ,Good,Average,VinylSd,Average,PConc,NA,1,Average,522,2,Average,Fin,Average,Attchd,1978,Excellent,Low,Mod,17082,CulDSac,NA,IR1,Y,CompShg,Gable,104,0,336,230
2007-07-27,2007,7,1925,1950,50,1Fam,1.5Fin,RL,Edwards,6,5,Typ,1351,901,450,7,3,2,1,Average,Y,SBrkr,901,Average,No,ALQ,Average,Good,VinylSd,Average,CBlock,NA,1,Good,576,2,Average,Unf,Average,Detchd,1975,Average,Lvl,Gtl,16287,Inside,74,Reg,N,CompShg,Gable,0,43,0,122
2006-07-13,2006,7,1956,1956,20,1Fam,1Story,RL,"NAmes",5,5,Typ,1005,1005,0,6,2,1,1,Average,Y,SBrkr,1005,Average,No,LwQ,Average,Average,Wd Sdng,Average,CBlock,NA,1,Average,319,1,Average,Unf,Average,Attchd,1956,Excellent,Lvl,Gtl,11050,Inside,65,Reg,Y,CompShg,Hip,0,0,0,133.5
2008-06-05,2008,6,1920,1950,50,1Fam,1.5Fin,RM,OldTown,7,6,Mod,2792,1584,1208,8,5,2,1,Average,Y,SBrkr,1510,Average,No,LwQ,Good,Good,BrkFace,Good,BrkTil,MnPrv,2,Average,520,2,Average,Unf,Fair,Detchd,1920,Excellent,Lvl,Gtl,10440,Corner,60,Reg,Y,CompShg,Gable,547,0,0,256
2008-05-14,2008,5,1976,1976,160,TwnhsE,2Story,RM,MeadowV,7,5,Typ,1475,925,550,6,4,2,1,Average,Y,SBrkr,550,Average,No,ALQ,Good,Average,CemntBd,Average,PConc,NA,1,Average,336,1,Average,Unf,Average,Attchd,1976,Average,Lvl,Gtl,2665,Inside,41,Reg,Y,CompShg,Gable,26,0,92,129.5
2010-05-08,2010,5,2003,2003,20,1Fam,1Story,RL,CollgCr,5,8,Typ,1978,1978,0,8,3,3.5,1,Good,Y,SBrkr,1978,Average,No,GLQ,Good,Average,CemntBd,Good,PConc,NA,1,Good,850,3,Average,RFn,Average,Attchd,2003,Excellent,Lvl,Gtl,10389,Inside,80,Reg,Y,CompShg,Hip,25,0,188,318
2009-07-28,2009,7,2006,2006,20,1Fam,1Story,RL,NridgHt,5,8,Typ,1606,1606,0,6,3,2,1,Good,Y,SBrkr,1598,Average,No,Unf,Good,Average,VinylSd,Good,PConc,NA,1,Good,871,3,Average,RFn,Average,Attchd,2006,Good,Lvl,Gtl,9658,Inside,70,IR1,Y,CompShg,Gable,60,0,230,255.9
2009-08-25,2009,8,2004,2004,20,1Fam,1Story,RL,SawyerW,5,6,Typ,1158,1158,0,5,3,1.5,1,Good,Y,SBrkr,1158,Average,No,Unf,Good,Average,VinylSd,Average,PConc,NA,0,NA,0,0,NA,NA,NA,NA,NA,Excellent,Lvl,Gtl,7500,Inside,63,Reg,Y,CompShg,Gable,50,0,0,143.5
2010-02-02,2010,2,2005,2006,20,1Fam,1Story,RL,NridgHt,5,8,Typ,1822,1822,0,8,3,2,1,Excellent,Y,SBrkr,1822,Average,No,GLQ,Excellent,Average,CemntBd,Good,PConc,NA,1,Good,678,3,Average,RFn,Average,Attchd,2005,Excellent,Lvl,Gtl,14122,Inside,79,IR1,Y,CompShg,Hip,119,0,0,259
2007-10-17,2007,10,1953,1953,20,1Fam,1Story,RL,Crawfor,5,6,Typ,2259,2259,0,7,3,3,1,Good,Y,SBrkr,1809,Average,Mn,ALQ,Good,Good,Wd Sdng,Average,CBlock,MnPrv,2,Good,450,2,Average,Unf,Average,Basment,1953,Average,Bnk,Gtl,21000,Corner,NA,Reg,Y,CompShg,Hip,120,192,166,217
2007-05-18,2007,5,1923,1950,50,1Fam,1.5Fin,RL,BrkSide,7,6,Typ,1635,915,720,6,3,1.5,1,Average,Y,FuseA,1065,Average,No,Rec,Good,Average,BrkFace,Average,BrkTil,NA,1,Good,440,2,Average,Unf,Average,Detchd,1950,Excellent,Bnk,Gtl,8737,Inside,70,IR1,Y,CompShg,Gable,38,0,0,210
2009-08-05,2009,8,1970,1970,20,1Fam,1Story,RL,"NAmes",6,5,Typ,1002,1002,0,5,3,2,1,Average,Y,SBrkr,1002,Average,No,BLQ,Average,Average,MetalSd,Average,CBlock,MnPrv,0,NA,902,2,Average,Unf,Average,Detchd,1973,Average,Lvl,Gtl,8750,Inside,NA,IR1,Y,CompShg,Gable,0,0,0,148.5
2007-03-20,2007,3,2006,2007,60,1Fam,2Story,RL,Gilbert,5,6,Typ,1412,616,796,6,3,2.5,1,Good,Y,SBrkr,616,Average,No,Unf,Good,Average,VinylSd,Average,PConc,NA,1,Good,432,2,Average,Fin,Average,BuiltIn,2007,Excellent,Lvl,Gtl,8499,Inside,73,IR1,Y,CompShg,Gable,36,0,0,156.932
2008-11-06,2008,11,1965,1965,90,Duplex,1Story,RL,"NAmes",5,5,Typ,1728,1728,0,10,6,2,2,Average,Y,SBrkr,1728,Average,No,Unf,Average,Average,HdBoard,Average,CBlock,NA,0,NA,576,2,Average,Unf,Average,Detchd,1987,Average,Lvl,Gtl,11072,Inside,72,IR1,Y,CompShg,Gable,0,0,0,145
2009-05-17,2009,5,2007,2007,20,1Fam,1Story,RL,CollgCr,5,7,Typ,1290,1290,0,6,2,3,1,Good,Y,SBrkr,1282,Average,Av,GLQ,Good,Average,VinylSd,Good,PConc,NA,1,Good,662,2,Average,RFn,Average,Attchd,2007,Excellent,Lvl,Gtl,6762,Inside,64,Reg,Y,CompShg,Gable,0,0,168,200
2007-08-16,2007,8,2005,2006,20,1Fam,1Story,RL,NridgHt,5,10,Typ,2046,2046,0,7,2,3.5,1,Excellent,Y,SBrkr,1994,Average,Gd,GLQ,Excellent,Average,VinylSd,Excellent,PConc,NA,2,Good,878,3,Average,Fin,Average,Attchd,2005,Excellent,Lvl,Gtl,15431,Inside,105,Reg,Y,CompShg,Hip,65,0,188,450
2009-03-02,2009,3,1999,1999,160,TwnhsE,2Story,FV,Somerst,5,6,Typ,1471,742,729,6,3,2.5,1,Average,Y,SBrkr,729,Average,No,GLQ,Good,Average,MetalSd,Average,PConc,NA,0,NA,440,2,Average,Unf,Average,Detchd,1999,Good,Lvl,Gtl,3230,Inside,34,Reg,Y,CompShg,Gable,24,0,0,172.5
2008-06-18,2008,6,1974,1997,60,1Fam,2Story,RL,NWAmes,7,6,Typ,2614,1548,1066,9,4,2.5,1,Average,Y,SBrkr,1522,Average,No,ALQ,Average,Average,HdBoard,Average,CBlock,NA,1,Average,624,2,Average,RFn,Average,Attchd,1974,Average,Lvl,Gtl,10800,Inside,90,Reg,Y,CompShg,Gable,243,0,38,240
2007-12-21,2007,12,2004,2005,60,1Fam,2Story,FV,Somerst,5,8,Typ,2466,1580,886,8,4,3,1,Good,Y,SBrkr,1580,Average,No,Unf,Good,Average,CemntBd,Good,PConc,NA,1,Good,610,2,Average,RFn,Average,Attchd,2004,Excellent,Lvl,Gtl,11143,Corner,102,IR1,Y,CompShg,Gable,214,0,159,340
2009-07-21,2009,7,2007,2007,20,1Fam,1Story,RL,Timber,5,8,Typ,1466,1466,0,7,3,2,1,Good,Y,SBrkr,1466,Average,Av,GLQ,Good,Average,VinylSd,Good,PConc,NA,0,NA,610,3,Average,Fin,Average,Attchd,2007,Excellent,HLS,Gtl,8925,Inside,73,IR1,Y,CompShg,Gable,18,0,100,201
2007-01-13,2007,1,1975,1975,20,1Fam,1Story,RL,CollgCr,6,5,Typ,969,969,0,5,3,1.5,1,Average,Y,SBrkr,969,Average,Av,BLQ,Average,Average,HdBoard,Average,CBlock,MnPrv,0,NA,440,2,Average,Unf,Average,Attchd,1975,Average,Lvl,Gtl,10356,Corner,120,Reg,Y,CompShg,Gable,0,0,0,122
2007-09-27,2007,9,1978,1985,20,1Fam,1Story,RL,NWAmes,6,7,Typ,1664,1664,0,7,3,3,1,Good,Y,SBrkr,1529,Average,No,GLQ,Good,Average,Plywood,Average,CBlock,NA,1,Average,663,2,Average,Fin,Average,Attchd,1978,Average,Lvl,Gtl,12299,Inside,93,Reg,Y,CompShg,Gable,0,0,0,213
2009-04-12,2009,4,1967,1967,20,1Fam,1Story,RL,"NAmes",5,6,Typ,1691,1691,0,5,2,2,1,Average,Y,SBrkr,1680,Average,No,Rec,Average,Average,BrkComm,Good,CBlock,MnPrv,0,NA,550,2,Average,Unf,Good,Attchd,1967,Average,Lvl,Gtl,9900,Inside,90,Reg,Y,CompShg,Gable,67,260,0,175
2007-09-17,2007,9,2007,2007,20,1Fam,1Story,RL,CollgCr,5,7,Typ,1208,1208,0,6,2,3,1,Good,Y,SBrkr,1208,Average,No,GLQ,Good,Average,VinylSd,Good,PConc,NA,0,NA,628,2,Average,RFn,Average,Attchd,2007,Excellent,Lvl,Gtl,6762,Inside,64,Reg,Y,CompShg,Gable,54,0,105,195.4
2009-04-16,2009,4,1967,1967,20,1Fam,1Story,RL,Sawyer,6,5,Typ,1052,1052,0,6,3,1.5,1,Average,Y,SBrkr,1052,Average,No,BLQ,Average,Average,HdBoard,Average,CBlock,NA,1,Poor,668,1,Average,Fin,Average,Attchd,1984,Average,Lvl,Gtl,11625,Inside,75,Reg,Y,CompShg,Hip,215,0,0,113.5
2006-10-08,2006,10,1939,1950,50,1Fam,1.5Fin,RL,BrkSide,5,6,Typ,1577,972,605,6,3,1,1,Fair,Y,SBrkr,972,Average,No,Unf,Average,Average,MetalSd,Average,BrkTil,NA,1,Good,312,1,Average,Unf,Average,Detchd,1939,Good,Lvl,Gtl,6435,Inside,65,Reg,Y,CompShg,Gable,0,0,0,140.2
2006-11-11,2006,11,1968,1968,20,1Fam,1Story,RL,Sawyer,6,5,Typ,909,909,0,5,3,1,1,Average,Y,SBrkr,882,Average,No,BLQ,Average,Average,Plywood,Average,CBlock,MnPrv,0,NA,294,1,Average,Unf,Average,Attchd,1968,Average,Lvl,Gtl,8450,Inside,65,Reg,Y,CompShg,Gable,155,0,0,116
2006-09-04,2006,9,2005,2006,20,1Fam,1Story,RL,Timber,5,9,Typ,1838,1838,0,9,3,3,1,Excellent,Y,SBrkr,1838,Average,Gd,GLQ,Good,Average,VinylSd,Excellent,PConc,NA,1,Good,682,3,Average,Fin,Average,Attchd,2005,Excellent,Lvl,Gtl,11577,Inside,88,Reg,Y,CompShg,Hip,225,0,161,359.9
2006-12-28,2006,12,1977,1977,60,1Fam,2Story,RL,CollgCr,6,6,Typ,1388,686,702,6,3,1.5,1,Average,Y,SBrkr,675,Average,Av,GLQ,Good,Average,HdBoard,Average,CBlock,NA,0,NA,317,1,Average,Unf,Average,Attchd,1977,Average,Lvl,Gtl,8340,Inside,50,IR1,Y,CompShg,Gable,36,0,406,157.5
2009-11-19,2009,11,1955,1993,20,1Fam,1Story,RL,ClearCr,5,5,Typ,1867,1867,0,7,2,2,1,Average,Y,FuseA,1617,Average,No,LwQ,Average,Average,Wd Sdng,Good,CBlock,GdWo,3,Good,303,1,Average,Fin,Average,Attchd,1955,Excellent,Lvl,Gtl,10708,Inside,NA,IR1,Y,CompShg,Hip,0,0,476,190
2009-10-07,2009,10,1924,1950,30,1Fam,1Story,RM,BrkSide,5,5,Min1,1301,1301,0,5,2,1,1,Fair,Y,SBrkr,1145,Average,Mn,LwQ,Average,Average,Wd Sdng,Average,PConc,NA,0,NA,440,2,Average,Unf,Average,Detchd,1965,Average,Lvl,Gtl,6911,FR2,60,Reg,Y,CompShg,Gable,0,0,0,100
2006-03-04,2006,3,1964,1964,20,1Fam,1Story,RL,"NAmes",6,6,Typ,1251,1251,0,6,3,2,1,Average,Y,SBrkr,1251,Average,No,BLQ,Average,Average,HdBoard,Average,CBlock,MnPrv,2,Good,461,1,Average,RFn,Average,Attchd,1964,Average,Lvl,Gtl,8800,Inside,80,Reg,Y,CompShg,Hip,116,0,0,160
2009-04-24,2009,4,2002,2001,20,1Fam,1Story,RL,CollgCr,5,7,Typ,1444,1444,0,6,3,3,1,Good,Y,SBrkr,1431,Average,No,GLQ,Good,Average,VinylSd,Good,PConc,NA,0,NA,577,2,Average,RFn,Average,Attchd,2002,Excellent,Lvl,Gtl,10739,Inside,65,IR1,Y,CompShg,Gable,40,0,144,203
2007-06-03,2007,6,1990,1990,60,1Fam,2Story,RL,NoRidge,5,8,Typ,2810,1453,1357,9,4,2.5,1,Good,Y,SBrkr,1453,Average,No,GLQ,Excellent,Average,Wd Sdng,Good,PConc,NA,1,Excellent,750,2,Good,RFn,Good,Attchd,1990,Excellent,Lvl,Gtl,9572,Inside,NA,IR1,Y,CompShg,Gable,0,0,500,302
2010-05-16,2010,5,1980,1980,120,TwnhsE,1Story,RL,SawyerW,5,6,Typ,923,923,0,5,2,2,1,Average,Y,SBrkr,923,Average,No,BLQ,Good,Average,Plywood,Average,CBlock,NA,1,Average,264,1,Average,RFn,Average,Attchd,1980,Average,Lvl,Gtl,8012,Inside,50,Reg,Y,CompShg,Gable,0,0,80,143
2007-05-06,2007,5,1998,1999,60,1Fam,2Story,RL,CollgCr,5,8,Typ,2452,1210,1242,9,4,2.5,1,Good,Y,SBrkr,1028,Average,No,GLQ,Good,Average,VinylSd,Good,PConc,NA,1,Average,683,2,Average,Fin,Average,BuiltIn,1998,Excellent,Lvl,Gtl,16226,Inside,66,IR3,Y,CompShg,Gable,50,0,208,267
2007-04-05,2007,4,1964,1964,90,Duplex,1Story,RL,"NAmes",5,4,Typ,1224,1224,0,8,2,2,2,Average,N,SBrkr,0,NA,NA,NA,NA,Average,HdBoard,Average,Slab,NA,0,NA,530,3,Average,Unf,Average,CarPort,1964,Average,Lvl,Gtl,10899,Inside,NA,IR1,Y,CompShg,Gable,0,0,0,103
2006-03-15,2006,3,1998,1998,120,TwnhsE,1Story,RM,Mitchel,5,6,Typ,1337,1337,0,5,2,3,1,Average,Y,SBrkr,1237,Good,No,GLQ,Excellent,Good,VinylSd,Average,PConc,NA,0,NA,405,2,Average,Fin,Average,Attchd,1998,Excellent,Lvl,Gtl,4500,FR2,32,Reg,Y,CompShg,Hip,199,0,0,153.5
2007-01-09,2007,1,1975,1981,85,1Fam,SFoyer,RL,Sawyer,5,5,Min2,1701,1701,0,6,3,3,1,Average,Y,SBrkr,1390,Average,Gd,ALQ,Good,Average,HdBoard,Average,CBlock,NA,2,Average,611,2,Average,Fin,Average,Basment,1975,Average,Lvl,Gtl,16647,CulDSac,NA,IR1,Y,CompShg,Gable,0,0,0,171
2006-05-16,2006,5,1924,1950,50,1Fam,1.5Fin,RL,Edwards,5,4,Min2,1669,1093,576,9,4,1.5,1,Average,N,FuseF,1093,Average,No,Unf,Average,Average,Wd Sdng,Average,BrkTil,NA,0,NA,288,1,Average,Unf,Fair,Attchd,1924,Average,Lvl,Gtl,8707,FR2,62,Reg,Y,CompShg,Gable,0,56,0,107
2007-08-07,2007,8,1968,1968,20,1Fam,1Story,RL,"NAmes",6,6,Typ,952,952,0,5,3,2,1,Average,Y,SBrkr,952,Average,Mn,Rec,Average,Average,Wd Sdng,Average,CBlock,NA,0,NA,288,1,Average,Unf,Average,Attchd,1968,Good,Lvl,Gtl,8300,Inside,66,IR1,Y,CompShg,Gable,0,0,0,128.5
2007-04-15,2007,4,1957,1957,20,1Fam,1Story,RL,"NAmes",5,5,Typ,922,922,0,5,2,2,1,Average,Y,FuseA,922,Average,No,Rec,Average,Average,Wd Sdng,Average,CBlock,GdWo,0,NA,308,1,Average,Unf,Average,Attchd,1957,Average,Lvl,Gtl,9770,Inside,72,Reg,Y,CompShg,Gable,34,0,0,116
2006-05-15,2006,5,1977,1977,20,1Fam,1Story,RL,Mitchel,5,5,Typ,1126,1126,0,5,3,3,1,Average,Y,SBrkr,1126,Average,No,ALQ,Average,Average,BrkFace,Average,CBlock,NA,1,Good,484,2,Average,RFn,Average,Attchd,1977,Fair,Low,Mod,17400,Inside,80,Reg,P,CompShg,Gable,41,0,295,160
2008-08-08,2008,8,1992,1992,120,TwnhsE,1Story,RL,StoneBr,5,8,Typ,1280,1280,0,5,2,2,1,Good,Y,SBrkr,1280,Average,Mn,Unf,Good,Average,HdBoard,Good,PConc,NA,0,NA,506,2,Average,RFn,Average,Attchd,1992,Excellent,HLS,Gtl,5070,Inside,39,IR1,Y,CompShg,Gable,82,0,0,180
2007-10-01,2007,10,1970,2002,20,1Fam,1Story,RL,"NAmes",5,5,Typ,914,914,0,5,3,1,1,Excellent,Y,SBrkr,914,Average,No,ALQ,Average,Average,HdBoard,Average,CBlock,NA,0,NA,368,1,Good,RFn,Average,Attchd,1970,Excellent,Lvl,Gtl,7920,Inside,66,Reg,Y,CompShg,Gable,0,0,120,133
